x,y,z,ax,ay,az,aw
11.1112,0.0,0.0,0.0,0.0,-0.0027143752072956574,
11.1112,0.0,0.0,0.0,0.0,-0.0027143752072956574,
11.1112,0.0,0.0,0.0,0.0,-0.002608471045138733,
11.1112,0.0,0.0,0.0,0.0,-0.002608471045138733,
11.1112,0.0,0.0,0.0,0.0,-0.002608471045138733,
11.1112,0.0,0.0,0.0,0.0,-0.0026377239627384257,
11.1112,0.0,0.0,0.0,0.0,-0.0027745089573654068,
11.1112,0.0,0.0,0.0,0.0,-0.0027745089573654068,
11.1112,0.0,0.0,0.0,0.0,-0.0027745089573654068,
11.1112,0.0,0.0,0.0,0.0,-0.002675976742550882,
11.1112,0.0,0.0,0.0,0.0,-0.002675976742550882,
11.1112,0.0,0.0,0.0,0.0,-0.002675976742550882,
11.1112,0.0,0.0,0.0,0.0,-0.002693765448955267,
11.1112,0.0,0.0,0.0,0.0,-0.002693765448955267,
11.1112,0.0,0.0,0.0,0.0,-0.002693765448955267,
11.1112,0.0,0.0,0.0,0.0,-0.002882131796374356,
11.1112,0.0,0.0,0.0,0.0,-0.0028154598717330774,
11.1112,0.0,0.0,0.0,0.0,-0.0028154598717330774,
11.1112,0.0,0.0,0.0,0.0,-0.0028550742260057293,
11.1112,0.0,0.0,0.0,0.0,-0.0028550742260057293,
11.1112,0.0,0.0,0.0,0.0,-0.0028550742260057293,
11.1112,0.0,0.0,0.0,0.0,-0.0029864375708637653,
11.1112,0.0,0.0,0.0,0.0,-0.0029864375708637653,
11.1112,0.0,0.0,0.0,0.0,-0.0028502208888915043,
11.1112,0.0,0.0,0.0,0.0,-0.0028526895119754766,
11.1112,0.0,0.0,0.0,0.0,-0.0028526895119754766,
11.1112,0.0,0.0,0.0,0.0,-0.0028526895119754766,
11.1112,0.0,0.0,0.0,0.0,-0.003040368379951939,
11.1112,0.0,0.0,0.0,0.0,-0.0030807768769520972,
11.1112,0.0,0.0,0.0,0.0,-0.0030815147960869334,
11.1112,0.0,0.0,0.0,0.0,-0.0030815147960869334,
11.1112,0.0,0.0,0.0,0.0,-0.0030815147960869334,
11.1112,0.0,0.0,0.0,0.0,-0.0031213707770089073,
11.1112,0.0,0.0,0.0,0.0,-0.0030774735521677033,
11.1112,0.0,0.0,0.0,0.0,-0.0030774735521677033,
11.1112,0.0,0.0,0.0,0.0,-0.0029544106664052346,
11.1112,0.0,0.0,0.0,0.0,-0.002967778886197177,
11.1112,0.0,0.0,0.0,0.0,-0.002967778886197177,
11.1112,0.0,0.0,0.0,0.0,-0.003287158304811494,
11.1112,0.0,0.0,0.0,0.0,-0.003285461864234221,
11.1112,0.0,0.0,0.0,0.0,-0.003285461864234221,
11.1112,0.0,0.0,0.0,0.0,-0.00327324530282872,
11.1112,0.0,0.0,0.0,0.0,-0.0032804541510394435,
11.1112,0.0,0.0,0.0,0.0,-0.0032804541510394435,
11.1112,0.0,0.0,0.0,0.0,-0.0034259150091726105,
11.1112,0.0,0.0,0.0,0.0,-0.0034259150091726105,
11.1112,0.0,0.0,0.0,0.0,-0.0034259150091726105,
11.1112,0.0,0.0,0.0,0.0,-0.0034312106244664825,
11.1112,0.0,0.0,0.0,0.0,-0.0033536911464434166,
11.1112,0.0,0.0,0.0,0.0,-0.0033536911464434166,
11.1112,0.0,0.0,0.0,0.0,-0.0033536911464434166,
11.1112,0.0,0.0,0.0,0.0,-0.003322304649013729,
11.1112,0.0,0.0,0.0,0.0,-0.003322304649013729,
11.1112,0.0,0.0,0.0,0.0,-0.003322304649013729,
11.1112,0.0,0.0,0.0,0.0,-0.003268527598755048,
11.1112,0.0,0.0,0.0,0.0,-0.003268527598755048,
11.1112,0.0,0.0,0.0,0.0,-0.0035225382367276674,
11.1112,0.0,0.0,0.0,0.0,-0.003564060308906402,
11.1112,0.0,0.0,0.0,0.0,-0.003564060308906402,
11.1112,0.0,0.0,0.0,0.0,-0.0035008054997297997,
11.1112,0.0,0.0,0.0,0.0,-0.003466639211780563,
11.1112,0.0,0.0,0.0,0.0,-0.003466639211780563,
11.1112,0.0,0.0,0.0,0.0,-0.0036042872953860106,
11.1112,0.0,0.0,0.0,0.0,-0.0036781570950980627,
11.1112,0.0,0.0,0.0,0.0,-0.0036781570950980627,
11.1112,0.0,0.0,0.0,0.0,-0.0036781570950980627,
11.1112,0.0,0.0,0.0,0.0,-0.003606169134756322,
11.1112,0.0,0.0,0.0,0.0,-0.003606169134756322,
11.1112,0.0,0.0,0.0,0.0,-0.003606169134756322,
11.1112,0.0,0.0,0.0,0.0,-0.003708611790153248,
11.1112,0.0,0.0,0.0,0.0,-0.003708611790153248,
11.1112,0.0,0.0,0.0,0.0,-0.0036711281769663613,
11.1112,0.0,0.0,0.0,0.0,-0.003668546890152339,
11.1112,0.0,0.0,0.0,0.0,-0.003668546890152339,
11.1112,0.0,0.0,0.0,0.0,-0.003668546890152339,
11.1112,0.0,0.0,0.0,0.0,-0.00375658270869721,
11.1112,0.0,0.0,0.0,0.0,-0.00375658270869721,
11.1112,0.0,0.0,0.0,0.0,-0.003911447296245493,
11.1112,0.0,0.0,0.0,0.0,-0.003911447296245493,
11.1112,0.0,0.0,0.0,0.0,-0.003911447296245493,
11.1112,0.0,0.0,0.0,0.0,-0.003928720747614547,
11.1112,0.0,0.0,0.0,0.0,-0.0039337212096955355,
11.1112,0.0,0.0,0.0,0.0,-0.0039337212096955355,
11.1112,0.0,0.0,0.0,0.0,-0.0039337212096955355,
11.1112,0.0,0.0,0.0,0.0,-0.003991051623956732,
11.1112,0.0,0.0,0.0,0.0,-0.003991051623956732,
11.1112,0.0,0.0,0.0,0.0,-0.003991051623956732,
11.1112,0.0,0.0,0.0,0.0,-0.004122238827186435,
11.1112,0.0,0.0,0.0,0.0,-0.00426390389505361,
11.1112,0.0,0.0,0.0,0.0,-0.00426390389505361,
11.1112,0.0,0.0,0.0,0.0,-0.004401289753091355,
11.1112,0.0,0.0,0.0,0.0,-0.004401289753091355,
11.1112,0.0,0.0,0.0,0.0,-0.0042290395288707115,
11.1112,0.0,0.0,0.0,0.0,-0.0042290395288707115,
11.1112,0.0,0.0,0.0,0.0,-0.0042290395288707115,
11.1112,0.0,0.0,0.0,0.0,-0.004368872300999832,
11.1112,0.0,0.0,0.0,0.0,-0.004505236465176072,
11.1112,0.0,0.0,0.0,0.0,-0.004505236465176072,
11.1112,0.0,0.0,0.0,0.0,-0.004408014035987507,
11.1112,0.0,0.0,0.0,0.0,-0.004461924752770478,
11.1112,0.0,0.0,0.0,0.0,-0.004461924752770478,
11.1112,0.0,0.0,0.0,0.0,-0.004392292925470414,
11.1112,0.0,0.0,0.0,0.0,-0.004536448917974001,
11.1112,0.0,0.0,0.0,0.0,-0.004536448917974001,
11.1112,0.0,0.0,0.0,0.0,-0.004372142735712454,
11.1112,0.0,0.0,0.0,0.0,-0.004372142735712454,
11.1112,0.0,0.0,0.0,0.0,-0.00442842271534704,
11.1112,0.0,0.0,0.0,0.0,-0.004510660357709844,
11.1112,0.0,0.0,0.0,0.0,-0.004724149124792694,
11.1112,0.0,0.0,0.0,0.0,-0.004724149124792694,
11.1112,0.0,0.0,0.0,0.0,-0.004830196326550079,
11.1112,0.0,0.0,0.0,0.0,-0.004742253816808425,
11.1112,0.0,0.0,0.0,0.0,-0.004742253816808425,
11.1112,0.0,0.0,0.0,0.0,-0.004579092858818161,
11.1112,0.0,0.0,0.0,0.0,-0.0045326806790622854,
11.1112,0.0,0.0,0.0,0.0,-0.0045326806790622854,
11.1112,0.0,0.0,0.0,0.0,-0.004615034068816622,
11.1112,0.0,0.0,0.0,0.0,-0.004615034068816622,
11.1112,0.0,0.0,0.0,0.0,-0.004615034068816622,
11.1112,0.0,0.0,0.0,0.0,-0.004615034068816622,
11.1112,0.0,0.0,0.0,0.0,-0.004661802871936076,
11.1112,0.0,0.0,0.0,0.0,-0.004660982610048886,
11.1112,0.0,0.0,0.0,0.0,-0.004660982610048886,
11.1112,0.0,0.0,0.0,0.0,-0.0046382884760686836,
11.1112,0.0,0.0,0.0,0.0,-0.0046382884760686836,
11.1112,0.0,0.0,0.0,0.0,-0.004611524147368332,
11.1112,0.0,0.0,0.0,0.0,-0.004739943918694006,
11.1112,0.0,0.0,0.0,0.0,-0.004739943918694006,
11.1112,0.0,0.0,0.0,0.0,-0.004739943918694006,
11.1112,0.0,0.0,0.0,0.0,-0.004564813003088046,
11.1112,0.0,0.0,0.0,0.0,-0.00456645610074918,
11.1112,0.0,0.0,0.0,0.0,-0.004548116126917345,
11.1112,0.0,0.0,0.0,0.0,-0.004693542663839776,
11.1112,0.0,0.0,0.0,0.0,-0.004693542663839776,
11.1112,0.0,0.0,0.0,0.0,-0.004675771624049216,
11.1112,0.0,0.0,0.0,0.0,-0.004517854485219934,
11.1112,0.0,0.0,0.0,0.0,-0.004517854485219934,
11.1112,0.0,0.0,0.0,0.0,-0.004810527459168106,
11.1112,0.0,0.0,0.0,0.0,-0.004810527459168106,
11.1112,0.0,0.0,0.0,0.0,-0.004827393459137626,
11.1112,0.0,0.0,0.0,0.0,-0.004825515846544085,
11.1112,0.0,0.0,0.0,0.0,-0.004839604092298929,
11.1112,0.0,0.0,0.0,0.0,-0.004795829344624151,
11.1112,0.0,0.0,0.0,0.0,-0.004795829344624151,
11.1112,0.0,0.0,0.0,0.0,-0.004954024977294285,
11.1112,0.0,0.0,0.0,0.0,-0.004954024977294285,
11.1112,0.0,0.0,0.0,0.0,-0.0048831342991374725,
11.1112,0.0,0.0,0.0,0.0,-0.004865257458618854,
11.1112,0.0,0.0,0.0,0.0,-0.004865257458618854,
11.1112,0.0,0.0,0.0,0.0,-0.0049550806174100655,
11.1112,0.0,0.0,0.0,0.0,-0.0049550806174100655,
11.1112,0.0,0.0,0.0,0.0,-0.004785562998019384,
11.1112,0.0,0.0,0.0,0.0,-0.004774840751191862,
11.1112,0.0,0.0,0.0,0.0,-0.004774840751191862,
11.1112,0.0,0.0,0.0,0.0,-0.004760868635953263,
11.1112,0.0,0.0,0.0,0.0,-0.004896593169299231,
11.1112,0.0,0.0,0.0,0.0,-0.004896593169299231,
11.1112,0.0,0.0,0.0,0.0,-0.004896593169299231,
11.1112,0.0,0.0,0.0,0.0,-0.004970026824572162,
11.1112,0.0,0.0,0.0,0.0,-0.00498304748618821,
11.1112,0.0,0.0,0.0,0.0,-0.00498304748618821,
11.1112,0.0,0.0,0.0,0.0,-0.004995226435477242,
11.1112,0.0,0.0,0.0,0.0,-0.004882560816056186,
11.1112,0.0,0.0,0.0,0.0,-0.004877647316630048,
11.1112,0.0,0.0,0.0,0.0,-0.005128096987403339,
11.1112,0.0,0.0,0.0,0.0,-0.005128096987403339,
11.1112,0.0,0.0,0.0,0.0,-0.005128096987403339,
11.1112,0.0,0.0,0.0,0.0,-0.005042191823655159,
11.1112,0.0,0.0,0.0,0.0,-0.005025887145896268,
11.1112,0.0,0.0,0.0,0.0,-0.005025887145896268,
11.1112,0.0,0.0,0.0,0.0,-0.005025887145896268,
11.1112,0.0,0.0,0.0,0.0,-0.005104474689158826,
11.1112,0.0,0.0,0.0,0.0,-0.005104474689158826,
11.1112,0.0,0.0,0.0,0.0,-0.004924628183891493,
11.1112,0.0,0.0,0.0,0.0,-0.004924628183891493,
11.1112,0.0,0.0,0.0,0.0,-0.004924628183891493,
11.1112,0.0,0.0,0.0,0.0,-0.005081053856964003,
11.1112,0.0,0.0,0.0,0.0,-0.0051538852501010765,
11.1112,0.0,0.0,0.0,0.0,-0.0051538852501010765,
11.1112,0.0,0.0,0.0,0.0,-0.0051538852501010765,
11.1112,0.0,0.0,0.0,0.0,-0.005113437653450841,
11.1112,0.0,0.0,0.0,0.0,-0.005113437653450841,
11.1112,0.0,0.0,0.0,0.0,-0.005113437653450841,
11.1112,0.0,0.0,0.0,0.0,-0.005230829510053959,
11.1112,0.0,0.0,0.0,0.0,-0.005230829510053959,
11.1112,0.0,0.0,0.0,0.0,-0.005037248669087532,
11.1112,0.0,0.0,0.0,0.0,-0.005037248669087532,
11.1112,0.0,0.0,0.0,0.0,-0.005037248669087532,
11.1112,0.0,0.0,0.0,0.0,-0.005158070726671593,
11.1112,0.0,0.0,0.0,0.0,-0.005152760639402616,
11.1112,0.0,0.0,0.0,0.0,-0.005152760639402616,
11.1112,0.0,0.0,0.0,0.0,-0.005224570124918964,
11.1112,0.0,0.0,0.0,0.0,-0.005300441253276049,
11.1112,0.0,0.0,0.0,0.0,-0.005300441253276049,
11.1112,0.0,0.0,0.0,0.0,-0.005300441253276049,
11.1112,0.0,0.0,0.0,0.0,-0.005274886835504744,
11.1112,0.0,0.0,0.0,0.0,-0.005274886835504744,
11.1112,0.0,0.0,0.0,0.0,-0.005264844921977542,
11.1112,0.0,0.0,0.0,0.0,-0.005265753605042035,
11.1112,0.0,0.0,0.0,0.0,-0.005265753605042035,
11.1112,0.0,0.0,0.0,0.0,-0.005265753605042035,
11.1112,0.0,0.0,0.0,0.0,-0.00524189324990431,
11.1112,0.0,0.0,0.0,0.0,-0.005085893358306339,
11.1112,0.0,0.0,0.0,0.0,-0.0052248773973856575,
11.1112,0.0,0.0,0.0,0.0,-0.005078430272410167,
11.1112,0.0,0.0,0.0,0.0,-0.005078430272410167,
11.1112,0.0,0.0,0.0,0.0,-0.005045134085695059,
11.1112,0.0,0.0,0.0,0.0,-0.005199168894953788,
11.1112,0.0,0.0,0.0,0.0,-0.005199168894953788,
11.1112,0.0,0.0,0.0,0.0,-0.0051932363317754755,
11.1112,0.0,0.0,0.0,0.0,-0.00527663378788518,
11.1112,0.0,0.0,0.0,0.0,-0.00527663378788518,
11.1112,0.0,0.0,0.0,0.0,-0.005355350880262844,
11.1112,0.0,0.0,0.0,0.0,-0.005339209551969751,
11.1112,0.0,0.0,0.0,0.0,-0.005339209551969751,
11.1112,0.0,0.0,0.0,0.0,-0.005151693733747269,
11.1112,0.0,0.0,0.0,0.0,-0.005132276375758209,
11.1112,0.0,0.0,0.0,0.0,-0.005132276375758209,
11.1112,0.0,0.0,0.0,0.0,-0.005255115760592443,
11.1112,0.0,0.0,0.0,0.0,-0.005255115760592443,
11.1112,0.0,0.0,0.0,0.0,-0.005255115760592443,
11.1112,0.0,0.0,0.0,0.0,-0.005317541467040429,
11.1112,0.0,0.0,0.0,0.0,-0.005324487864171225,
11.1112,0.0,0.0,0.0,0.0,-0.005324487864171225,
11.1112,0.0,0.0,0.0,0.0,-0.005324487864171225,
11.1112,0.0,0.0,0.0,0.0,-0.005504357841136163,
11.1112,0.0,0.0,0.0,0.0,-0.005504357841136163,
11.1112,0.0,0.0,0.0,0.0,-0.005504357841136163,
11.1112,0.0,0.0,0.0,0.0,-0.005595873899137919,
11.1112,0.0,0.0,0.0,0.0,-0.005595873899137919,
11.1112,0.0,0.0,0.0,0.0,-0.005410687072916814,
11.1112,0.0,0.0,0.0,0.0,-0.005392122342064222,
11.1112,0.0,0.0,0.0,0.0,-0.005392122342064222,
11.1112,0.0,0.0,0.0,0.0,-0.005550589014625294,
11.1112,0.0,0.0,0.0,0.0,-0.005550589014625294,
11.1112,0.0,0.0,0.0,0.0,-0.005550589014625294,
11.1112,0.0,0.0,0.0,0.0,-0.005502851554889449,
11.1112,0.0,0.0,0.0,0.0,-0.005481451144146183,
11.1112,0.0,0.0,0.0,0.0,-0.005481451144146183,
11.1112,0.0,0.0,0.0,0.0,-0.005481451144146183,
11.1112,0.0,0.0,0.0,0.0,-0.005765662878062406,
11.1112,0.0,0.0,0.0,0.0,-0.005765662878062406,
11.1112,0.0,0.0,0.0,0.0,-0.005765662878062406,
11.1112,0.0,0.0,0.0,0.0,-0.00585624726017389,
11.1112,0.0,0.0,0.0,0.0,-0.00585624726017389,
11.1112,0.0,0.0,0.0,0.0,-0.00585624726017389,
11.1112,0.0,0.0,0.0,0.0,-0.005806455585366294,
11.1112,0.0,0.0,0.0,0.0,-0.005806455585366294,
11.1112,0.0,0.0,0.0,0.0,-0.005806455585366294,
11.1112,0.0,0.0,0.0,0.0,-0.005899722335941315,
11.1112,0.0,0.0,0.0,0.0,-0.005720507192015543,
11.1112,0.0,0.0,0.0,0.0,-0.005859496174249771,
11.1112,0.0,0.0,0.0,0.0,-0.005856863531388138,
11.1112,0.0,0.0,0.0,0.0,-0.005856863531388138,
11.1112,0.0,0.0,0.0,0.0,-0.005851400319842997,
11.1112,0.0,0.0,0.0,0.0,-0.005825377165674988,
11.1112,0.0,0.0,0.0,0.0,-0.005825377165674988,
11.1112,0.0,0.0,0.0,0.0,-0.005825377165674988,
11.1112,0.0,0.0,0.0,0.0,-0.005778479727870414,
11.1112,0.0,0.0,0.0,0.0,-0.005778479727870414,
11.1112,0.0,0.0,0.0,0.0,-0.005778479727870414,
11.1112,0.0,0.0,0.0,0.0,-0.005579958552256247,
11.1112,0.0,0.0,0.0,0.0,-0.005579958552256247,
11.1112,0.0,0.0,0.0,0.0,-0.005579958552256247,
11.1112,0.0,0.0,0.0,0.0,-0.005687865804600964,
11.1112,0.0,0.0,0.0,0.0,-0.005687865804600964,
11.1112,0.0,0.0,0.0,0.0,-0.005687865804600964,
11.1112,0.0,0.0,0.0,0.0,-0.005479157783589484,
11.1112,0.0,0.0,0.0,0.0,-0.005479157783589484,
11.1112,0.0,0.0,0.0,0.0,-0.0054887994589134185,
11.1112,0.0,0.0,0.0,0.0,-0.005448999073852945,
11.1112,0.0,0.0,0.0,0.0,-0.005582540399438464,
11.1112,0.0,0.0,0.0,0.0,-0.005407844206614743,
11.1112,0.0,0.0,0.0,0.0,-0.005562841725107597,
11.1112,0.0,0.0,0.0,0.0,-0.005562841725107597,
11.1112,0.0,0.0,0.0,0.0,-0.005525913520235637,
11.1112,0.0,0.0,0.0,0.0,-0.00550678753195576,
11.1112,0.0,0.0,0.0,0.0,-0.00550678753195576,
11.1112,0.0,0.0,0.0,0.0,-0.00550678753195576,
11.1112,0.0,0.0,0.0,0.0,-0.005467125473188138,
11.1112,0.0,0.0,0.0,0.0,-0.005467125473188138,
11.1112,0.0,0.0,0.0,0.0,-0.005467125473188138,
11.1112,0.0,0.0,0.0,0.0,-0.005251108470654752,
11.1112,0.0,0.0,0.0,0.0,-0.005251108470654752,
11.1112,0.0,0.0,0.0,0.0,-0.00523054913774072,
11.1112,0.0,0.0,0.0,0.0,-0.005371662777820038,
11.1112,0.0,0.0,0.0,0.0,-0.005371662777820038,
11.1112,0.0,0.0,0.0,0.0,-0.005382300169295151,
11.1112,0.0,0.0,0.0,0.0,-0.0054501093066195655,
11.1112,0.0,0.0,0.0,0.0,-0.0054501093066195655,
11.1112,0.0,0.0,0.0,0.0,-0.0054501093066195655,
11.1112,0.0,0.0,0.0,0.0,-0.005680593442912496,
11.1112,0.0,0.0,0.0,0.0,-0.005680593442912496,
11.1112,0.0,0.0,0.0,0.0,-0.0056805997562367665,
11.1112,0.0,0.0,0.0,0.0,-0.005549878349810088,
11.1112,0.0,0.0,0.0,0.0,-0.005549878349810088,
11.1112,0.0,0.0,0.0,0.0,-0.005727987014404758,
11.1112,0.0,0.0,0.0,0.0,-0.005728443060479719,
11.1112,0.0,0.0,0.0,0.0,-0.005728443060479719,
11.1112,0.0,0.0,0.0,0.0,-0.005617891771099101,
11.1112,0.0,0.0,0.0,0.0,-0.005592239897512126,
11.1112,0.0,0.0,0.0,0.0,-0.005592239897512126,
11.1112,0.0,0.0,0.0,0.0,-0.0057596491875328585,
11.1112,0.0,0.0,0.0,0.0,-0.005832877992918911,
11.1112,0.0,0.0,0.0,0.0,-0.0058439323698519395,
11.1112,0.0,0.0,0.0,0.0,-0.0059185698436816266,
11.1112,0.0,0.0,0.0,0.0,-0.005906897586163654,
11.1112,0.0,0.0,0.0,0.0,-0.005906897586163654,
11.1112,0.0,0.0,0.0,0.0,-0.005906897586163654,
11.1112,0.0,0.0,0.0,0.0,-0.005752776688826222,
11.1112,0.0,0.0,0.0,0.0,-0.005752776688826222,
11.1112,0.0,0.0,0.0,0.0,-0.005752776688826222,
11.1112,0.0,0.0,0.0,0.0,-0.005895076362979835,
11.1112,0.0,0.0,0.0,0.0,-0.005895076362979835,
11.1112,0.0,0.0,0.0,0.0,-0.005966685045650752,
11.1112,0.0,0.0,0.0,0.0,-0.005966685045650752,
11.1112,0.0,0.0,0.0,0.0,-0.005963205407974985,
11.1112,0.0,0.0,0.0,0.0,-0.005756096520460346,
11.1112,0.0,0.0,0.0,0.0,-0.005756096520460346,
11.1112,0.0,0.0,0.0,0.0,-0.005756096520460346,
11.1112,0.0,0.0,0.0,0.0,-0.005733328026107753,
11.1112,0.0,0.0,0.0,0.0,-0.005871834917701782,
11.1112,0.0,0.0,0.0,0.0,-0.005871834917701782,
11.1112,0.0,0.0,0.0,0.0,-0.005654231279693251,
11.1112,0.0,0.0,0.0,0.0,-0.005654231279693251,
11.1112,0.0,0.0,0.0,0.0,-0.005654231279693251,
11.1112,0.0,0.0,0.0,0.0,-0.005742379752683188,
11.1112,0.0,0.0,0.0,0.0,-0.0059476602168553865,
11.1112,0.0,0.0,0.0,0.0,-0.0059476602168553865,
11.1112,0.0,0.0,0.0,0.0,-0.0059476602168553865,
11.1112,0.0,0.0,0.0,0.0,-0.006157862424851325,
11.1112,0.0,0.0,0.0,0.0,-0.006157862424851325,
11.1112,0.0,0.0,0.0,0.0,-0.006157862424851325,
11.1112,0.0,0.0,0.0,0.0,-0.0061468883183349,
11.1112,0.0,0.0,0.0,0.0,-0.0061468883183349,
11.1112,0.0,0.0,0.0,0.0,-0.005980085102011001,
11.1112,0.0,0.0,0.0,0.0,-0.005980085102011001,
11.1112,0.0,0.0,0.0,0.0,-0.005980085102011001,
11.1112,0.0,0.0,0.0,0.0,-0.00592801946661433,
11.1112,0.0,0.0,0.0,0.0,-0.006049019110576975,
11.1112,0.0,0.0,0.0,0.0,-0.006049019110576975,
11.1112,0.0,0.0,0.0,0.0,-0.006049019110576975,
11.1112,0.0,0.0,0.0,0.0,-0.005846437085469485,
11.1112,0.0,0.0,0.0,0.0,-0.005846437085469485,
11.1112,0.0,0.0,0.0,0.0,-0.005846437085469485,
11.1112,0.0,0.0,0.0,0.0,-0.006129514859243939,
11.1112,0.0,0.0,0.0,0.0,-0.006129514859243939,
11.1112,0.0,0.0,0.0,0.0,-0.006129514859243939,
11.1112,0.0,0.0,0.0,0.0,-0.006338644897205185,
11.1112,0.0,0.0,0.0,0.0,-0.006338644897205185,
11.1112,0.0,0.0,0.0,0.0,-0.006338644897205185,
11.1112,0.0,0.0,0.0,0.0,-0.006321754408469837,
11.1112,0.0,0.0,0.0,0.0,-0.006184184538433262,
11.1112,0.0,0.0,0.0,0.0,-0.006279335441182561,
11.1112,0.0,0.0,0.0,0.0,-0.0061659411887307145,
11.1112,0.0,0.0,0.0,0.0,-0.0061659411887307145,
11.1112,0.0,0.0,0.0,0.0,-0.0061659411887307145,
11.1112,0.0,0.0,0.0,0.0,-0.006280894432577939,
11.1112,0.0,0.0,0.0,0.0,-0.006280894432577939,
11.1112,0.0,0.0,0.0,0.0,-0.006072849183781271,
11.1112,0.0,0.0,0.0,0.0,-0.006072849183781271,
11.1112,0.0,0.0,0.0,0.0,-0.006072849183781271,
11.1112,0.0,0.0,0.0,0.0,-0.00606863373387903,
11.1112,0.0,0.0,0.0,0.0,-0.0061624333424547175,
11.1112,0.0,0.0,0.0,0.0,-0.0061624333424547175,
11.1112,0.0,0.0,0.0,0.0,-0.006167897536340475,
11.1112,0.0,0.0,0.0,0.0,-0.005954835263722809,
11.1112,0.0,0.0,0.0,0.0,-0.005954835263722809,
11.1112,0.0,0.0,0.0,0.0,-0.006055963359771079,
11.1112,0.0,0.0,0.0,0.0,-0.006055963359771079,
11.1112,0.0,0.0,0.0,0.0,-0.006055963359771079,
11.1112,0.0,0.0,0.0,0.0,-0.006055963359771079,
11.1112,0.0,0.0,0.0,0.0,-0.005837220532304216,
11.1112,0.0,0.0,0.0,0.0,-0.005837220532304216,
11.1112,0.0,0.0,0.0,0.0,-0.005791181698485098,
11.1112,0.0,0.0,0.0,0.0,-0.005943160087297888,
11.1112,0.0,0.0,0.0,0.0,-0.005943160087297888,
11.1112,0.0,0.0,0.0,0.0,-0.005943160087297888,
11.1112,0.0,0.0,0.0,0.0,-0.005909577359773649,
11.1112,0.0,0.0,0.0,0.0,-0.005909577359773649,
11.1112,0.0,0.0,0.0,0.0,-0.005909577359773649,
11.1112,0.0,0.0,0.0,0.0,-0.0057035321577417085,
11.1112,0.0,0.0,0.0,0.0,-0.0057035321577417085,
11.1112,0.0,0.0,0.0,0.0,-0.0057035321577417085,
11.1112,0.0,0.0,0.0,0.0,-0.005668963714434775,
11.1112,0.0,0.0,0.0,0.0,-0.005668963714434775,
11.1112,0.0,0.0,0.0,0.0,-0.005998477201104599,
11.1112,0.0,0.0,0.0,0.0,-0.005998477201104599,
11.1112,0.0,0.0,0.0,0.0,-0.005998477201104599,
11.1112,0.0,0.0,0.0,0.0,-0.006104536573738161,
11.1112,0.0,0.0,0.0,0.0,-0.006104536573738161,
11.1112,0.0,0.0,0.0,0.0,-0.0062964574785179936,
11.1112,0.0,0.0,0.0,0.0,-0.006250712999024142,
11.1112,0.0,0.0,0.0,0.0,-0.00636698777940957,
11.1112,0.0,0.0,0.0,0.0,-0.00636698777940957,
11.1112,0.0,0.0,0.0,0.0,-0.00636698777940957,
11.1112,0.0,0.0,0.0,0.0,-0.0061630952642128135,
11.1112,0.0,0.0,0.0,0.0,-0.0061630952642128135,
11.1112,0.0,0.0,0.0,0.0,-0.0061630952642128135,
11.1112,0.0,0.0,0.0,0.0,-0.00625199751240294,
11.1112,0.0,0.0,0.0,0.0,-0.00625199751240294,
11.1112,0.0,0.0,0.0,0.0,-0.00625199751240294,
11.1112,0.0,0.0,0.0,0.0,-0.006183075978297035,
11.1112,0.0,0.0,0.0,0.0,-0.006183075978297035,
11.1112,0.0,0.0,0.0,0.0,-0.006198924637161339,
11.1112,0.0,0.0,0.0,0.0,-0.006274683259832919,
11.1112,0.0,0.0,0.0,0.0,-0.006330058960925743,
11.1112,0.0,0.0,0.0,0.0,-0.00642362396347044,
11.1112,0.0,0.0,0.0,0.0,-0.006411093326798102,
11.1112,0.0,0.0,0.0,0.0,-0.006411093326798102,
11.1112,0.0,0.0,0.0,0.0,-0.006411093326798102,
11.1112,0.0,0.0,0.0,0.0,-0.006545601159020577,
11.1112,0.0,0.0,0.0,0.0,-0.006545601159020577,
11.1112,0.0,0.0,0.0,0.0,-0.006545601159020577,
11.1112,0.0,0.0,0.0,0.0,-0.006416298049605858,
11.1112,0.0,0.0,0.0,0.0,-0.006419214820128872,
11.1112,0.0,0.0,0.0,0.0,-0.006484075081429762,
11.1112,0.0,0.0,0.0,0.0,-0.006336516612667557,
11.1112,0.0,0.0,0.0,0.0,-0.006336516612667557,
11.1112,0.0,0.0,0.0,0.0,-0.006336516612667557,
11.1112,0.0,0.0,0.0,0.0,-0.006282570258031332,
11.1112,0.0,0.0,0.0,0.0,-0.006282570258031332,
11.1112,0.0,0.0,0.0,0.0,-0.006346812446876846,
11.1112,0.0,0.0,0.0,0.0,-0.006346812446876846,
11.1112,0.0,0.0,0.0,0.0,-0.006346812446876846,
11.1112,0.0,0.0,0.0,0.0,-0.00641924072710397,
11.1112,0.0,0.0,0.0,0.0,-0.00641924072710397,
11.1112,0.0,0.0,0.0,0.0,-0.00641924072710397,
11.1112,0.0,0.0,0.0,0.0,-0.006466666049958305,
11.1112,0.0,0.0,0.0,0.0,-0.006466666049958305,
11.1112,0.0,0.0,0.0,0.0,-0.006466666049958305,
11.1112,0.0,0.0,0.0,0.0,-0.006451670684391138,
11.1112,0.0,0.0,0.0,0.0,-0.006404807188978699,
11.1112,0.0,0.0,0.0,0.0,-0.006404807188978699,
